date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
7/1/2020,Italy,240781,182,15122,34942,21
7/2/2020,Italy,240982,201,14927,34972,30
7/3/2020,Italy,241205,223,14751,34987,15
7/4/2020,Italy,241440,235,14488,35008,21
7/5/2020,Italy,241632,192,14509,35015,7
7/6/2020,Italy,241840,208,14576,35023,8
7/7/2020,Italy,241977,137,14109,35053,30
7/8/2020,Italy,242170,193,13462,35068,15
7/9/2020,Italy,242384,214,13326,35080,12
7/10/2020,Italy,242660,276,13295,35092,12
7/11/2020,Italy,242848,188,13170,35099,7
7/12/2020,Italy,243082,234,13046,35108,9
7/13/2020,Italy,243251,169,13024,35121,13
7/14/2020,Italy,243365,114,12786,35138,17
7/15/2020,Italy,243527,162,12360,35151,13
7/16/2020,Italy,243757,230,12340,35171,20
7/17/2020,Italy,243988,231,12323,35182,11
7/18/2020,Italy,244237,249,12235,35196,14
7/19/2020,Italy,244455,218,12307,35199,3
7/20/2020,Italy,244645,190,12271,35212,13
7/21/2020,Italy,244773,128,12115,35227,15
7/22/2020,Italy,245053,280,12189,35236,9
7/23/2020,Italy,245359,306,12271,35246,10
7/24/2020,Italy,245611,252,12168,35251,5
7/25/2020,Italy,245884,273,12308,35256,5
7/26/2020,Italy,246136,252,12429,35261,5
7/27/2020,Italy,246306,170,12447,35266,5
7/28/2020,Italy,246487,181,12454,35277,11
7/29/2020,Italy,246776,289,12462,35283,6
7/30/2020,Italy,247158,382,12076,35286,3
7/31/2020,Italy,247537,379,12268,35295,9
8/1/2020,Italy,247832,295,12303,35300,5
8/2/2020,Italy,248070,238,12302,35308,8
8/3/2020,Italy,248229,159,12320,35320,12
8/4/2020,Italy,248419,190,12328,35325,5
8/5/2020,Italy,248803,384,12492,35335,10
8/6/2020,Italy,249204,401,12540,35341,6
8/7/2020,Italy,249756,552,12770,35344,3
8/8/2020,Italy,250103,347,12799,35357,13
8/9/2020,Italy,250566,463,13109,35359,2
8/10/2020,Italy,250825,259,13214,35363,4
8/11/2020,Italy,251237,412,13407,35369,6
8/12/2020,Italy,251713,476,13637,35379,10
8/13/2020,Italy,252235,522,13927,35385,6
8/14/2020,Italy,252809,574,14095,35388,3
8/15/2020,Italy,253436,627,14404,35392,4
8/16/2020,Italy,253915,479,14733,35396,4
8/17/2020,Italy,254235,320,14867,35400,4
8/18/2020,Italy,254636,401,15089,35405,5
8/19/2020,Italy,255278,642,15360,35412,7
8/20/2020,Italy,256118,840,16014,35418,6
8/21/2020,Italy,257065,947,16678,35427,9
8/22/2020,Italy,258136,1071,17503,35430,3
8/23/2020,Italy,259345,1209,18438,35437,7
8/24/2020,Italy,260297,952,19194,35441,4
8/25/2020,Italy,261173,876,19713,35445,4
8/26/2020,Italy,262538,1365,20751,35458,13
8/27/2020,Italy,263947,1409,21930,35463,5
8/28/2020,Italy,265409,1462,23035,35472,9
8/29/2020,Italy,266853,1444,24156,35473,1
8/30/2020,Italy,268218,1365,25205,35477,4
8/31/2020,Italy,269217,999,26081,35483,6
9/1/2020,Italy,270201,984,26766,35491,8
9/2/2020,Italy,271533,1332,27835,35497,6
9/3/2020,Italy,272935,1402,28938,35507,10
9/4/2020,Italy,274673,1738,30128,35518,11
9/5/2020,Italy,276381,1708,31237,35534,16
9/6/2020,Italy,277687,1306,32131,35541,7
9/7/2020,Italy,278794,1107,33003,35553,12
9/8/2020,Italy,280161,1367,33797,35563,10
9/9/2020,Italy,281599,1438,34750,35577,14
9/10/2020,Italy,283203,1604,35731,35587,10
9/11/2020,Italy,284828,1625,36799,35597,10
9/12/2020,Italy,286336,1508,37542,35603,6
9/13/2020,Italy,287809,1473,38565,35610,7
9/14/2020,Italy,288820,1011,39246,35624,14
9/15/2020,Italy,290057,1237,39779,35633,9
9/16/2020,Italy,291511,1454,40601,35645,12
9/17/2020,Italy,293101,1590,41489,35658,13
9/18/2020,Italy,295033,1932,42558,35668,10
9/19/2020,Italy,296680,1647,43272,35692,24
9/20/2020,Italy,298274,1594,44216,35707,15
9/21/2020,Italy,299630,1356,45203,35724,17
9/22/2020,Italy,301025,1395,45617,35738,14
9/23/2020,Italy,302676,1651,46253,35758,20
9/24/2020,Italy,304472,1796,46929,35781,23
9/25/2020,Italy,306403,1931,47886,35801,20
9/26/2020,Italy,308283,1880,48772,35818,17
9/27/2020,Italy,310057,1774,49805,35835,17
9/28/2020,Italy,311559,1502,50518,35851,16
9/29/2020,Italy,313209,1650,50828,35875,24
9/30/2020,Italy,315066,1857,51468,35894,19
10/1/2020,Italy,317625,2559,52863,35918,24
10/2/2020,Italy,320130,2505,54219,35941,23
10/3/2020,Italy,322983,2853,55798,35968,27
10/4/2020,Italy,325573,2590,57673,35986,18
10/5/2020,Italy,327836,2263,59153,36002,16
10/6/2020,Italy,330518,2682,60389,36030,28
10/7/2020,Italy,334216,3698,62852,36061,31
10/8/2020,Italy,338699,4483,66253,36083,22
10/9/2020,Italy,344102,5403,70442,36111,28
10/10/2020,Italy,349860,5758,75195,36140,29
10/11/2020,Italy,355347,5487,79472,36166,26
10/12/2020,Italy,359979,4632,83174,36205,39
10/13/2020,Italy,365892,5913,87618,36246,41
10/14/2020,Italy,373268,7376,92914,36289,43
10/15/2020,Italy,382107,8839,99771,36372,83
10/16/2020,Italy,392164,10057,107865,36427,55
10/17/2020,Italy,403146,10982,117545,36474,47
10/18/2020,Italy,414912,11766,126908,36543,69
10/19/2020,Italy,424278,9366,134703,36616,73
10/20/2020,Italy,435228,10950,143518,36705,89
10/21/2020,Italy,450495,15267,156289,36832,127
10/22/2020,Italy,466664,16169,170240,36968,136
10/23/2020,Italy,485901,19237,187034,37059,91
10/24/2020,Italy,505646,19745,204319,37210,151
10/25/2020,Italy,527038,21392,223497,37338,128
10/26/2020,Italy,544162,17124,238057,37479,141
10/27/2020,Italy,566241,22079,256553,37700,221
10/28/2020,Italy,591299,25058,277990,37905,205
10/29/2020,Italy,618234,26935,300830,38122,217
10/30/2020,Italy,649444,31210,327556,38321,199
10/31/2020,Italy,681400,31956,353356,38618,297
11/1/2020,Italy,711502,30102,380296,38826,208
11/2/2020,Italy,733912,22410,398836,39059,233
11/3/2020,Italy,762335,28423,420648,39412,353
11/4/2020,Italy,792973,30638,445831,39764,352
11/5/2020,Italy,827749,34776,475218,40192,428
11/6/2020,Italy,865816,38067,502253,40638,446
11/7/2020,Italy,905908,40092,535954,41063,425
11/8/2020,Italy,938807,32899,562339,41394,331
11/9/2020,Italy,964283,25476,577244,41750,356
11/10/2020,Italy,999518,35235,594165,42330,580
11/11/2020,Italy,1032619,33101,617553,42953,623
11/12/2020,Italy,1070850,38231,639503,43589,636
11/13/2020,Italy,1112045,41195,668668,44139,550
11/14/2020,Italy,1149550,37505,693433,44683,544
11/15/2020,Italy,1183756,34206,717717,45229,546
11/16/2020,Italy,1211309,27553,723212,45733,504
11/17/2020,Italy,1243591,32282,739329,46464,731
11/18/2020,Italy,1278086,34495,748902,47217,753
11/19/2020,Italy,1314513,36427,767656,47870,653
11/20/2020,Italy,1352021,37508,783430,48569,699
11/21/2020,Italy,1386988,34967,798203,49261,692
11/22/2020,Italy,1415517,28529,812596,49823,562
11/23/2020,Italy,1438537,23020,803591,50453,630
11/24/2020,Italy,1461826,23289,805190,51306,853
11/25/2020,Italy,1487801,25975,798624,52028,722
11/26/2020,Italy,1516901,29100,802871,52850,822
11/27/2020,Italy,1545395,28494,795071,53677,827
11/28/2020,Italy,1571896,26501,796672,54363,686
11/29/2020,Italy,1592703,20807,803296,54904,541
11/30/2020,Italy,1609023,16320,795940,55576,672
12/1/2020,Italy,1628200,19177,787244,56361,785
12/2/2020,Italy,1648811,20611,768431,57045,684
12/3/2020,Italy,1671898,23087,767051,58038,993
12/4/2020,Italy,1695828,23930,764591,58852,814
12/5/2020,Italy,1716769,20941,760947,59514,662
12/6/2020,Italy,1735534,18765,761962,60078,564
12/7/2020,Italy,1749174,13640,755436,60606,528
12/8/2020,Italy,1763909,14735,744040,61240,634
12/9/2020,Italy,1776620,12711,716986,61739,499
12/10/2020,Italy,1793569,16949,702949,62626,887
12/11/2020,Italy,1812177,18608,696627,63387,761
12/12/2020,Italy,1831970,19793,691043,64036,649
12/13/2020,Italy,1849857,17887,692176,64520,484
12/14/2020,Italy,1861830,11973,681202,65011,491
12/15/2020,Italy,1876543,14713,673270,65857,846
12/16/2020,Italy,1894047,17504,651609,66537,680
12/17/2020,Italy,1912259,18212,641225,67220,683
12/18/2020,Italy,1930280,18021,636300,67894,674
12/19/2020,Italy,1946618,16338,628701,68447,553
12/20/2020,Italy,1961782,15164,631357,68799,352
12/21/2020,Italy,1972658,10876,622186,69214,415
12/22/2020,Italy,1985989,13331,614574,69842,628
12/23/2020,Italy,2000558,14569,608096,70395,553
12/24/2020,Italy,2018650,18092,602965,70900,505
12/25/2020,Italy,2037753,19103,589285,71359,459
12/26/2020,Italy,2048191,10438,590373,71620,261
12/27/2020,Italy,2057121,8930,591185,71925,305
12/28/2020,Italy,2065748,8627,584692,72370,445
12/29/2020,Italy,2076993,11245,578234,73029,659
12/30/2020,Italy,2093275,16282,573981,73604,575
12/31/2020,Italy,2116846,23571,579576,74159,555
1/1/2021,Italy,2139150,22304,584541,74621,462
1/2/2021,Italy,2151408,12258,587269,74985,364
1/3/2021,Italy,2165686,14278,586454,75332,347
1/4/2021,Italy,2176497,10811,580711,75680,348
1/5/2021,Italy,2191924,15427,579466,76329,649
1/6/2021,Italy,2212372,20448,579139,76877,548
1/7/2021,Italy,2230484,18112,581178,77291,414
1/8/2021,Italy,2248075,17591,580574,77911,620
1/9/2021,Italy,2268189,20114,583165,78394,483
1/10/2021,Italy,2286910,18721,590351,78755,361
1/11/2021,Italy,2299488,12578,586446,79203,448
1/12/2021,Italy,2313765,14277,580542,79819,616
1/13/2021,Italy,2329634,15869,575372,80326,507
1/14/2021,Italy,2346942,17308,572043,80848,522
1/15/2021,Italy,2363088,16146,568733,81325,477
1/16/2021,Italy,2379397,16309,568381,81800,475
1/17/2021,Italy,2391942,12545,564039,82177,377
1/18/2021,Italy,2400766,8824,557723,82554,377
1/19/2021,Italy,2411260,10494,546186,83157,603
1/20/2021,Italy,2424808,13548,534195,83681,524
1/21/2021,Italy,2438886,14078,527233,84202,521
1/22/2021,Italy,2452519,13633,512718,84674,472
1/23/2021,Italy,2465849,13330,509498,85162,488
1/24/2021,Italy,2477476,11627,509941,85461,299
1/25/2021,Italy,2486028,8552,502286,85881,420
1/26/2021,Italy,2496608,10580,493069,86422,541
1/27/2021,Italy,2511800,15192,488622,86889,467
1/28/2021,Italy,2526161,14361,485271,87381,492
1/29/2021,Italy,2539733,13572,478487,87858,477
1/30/2021,Italy,2552445,12712,474014,88279,421
1/31/2021,Italy,2563697,11252,464633,88516,237
2/1/2021,Italy,2571613,7916,458245,88845,329
2/2/2021,Italy,2581266,9653,448423,89344,499
2/3/2021,Italy,2594452,13186,445384,89820,476
2/4/2021,Italy,2608106,13654,440937,90241,421
2/5/2021,Italy,2622321,14215,439780,90618,377
2/6/2021,Italy,2635762,13441,437698,91003,385
2/7/2021,Italy,2647402,11640,437688,91273,270
2/8/2021,Italy,2655354,7952,430251,91580,307
2/9/2021,Italy,2665975,10621,424623,92002,422
2/10/2021,Italy,2678922,12947,420767,92338,336
2/11/2021,Italy,2694053,15131,415669,92729,391
2/12/2021,Italy,2707952,13899,412829,93046,317
2/13/2021,Italy,2721476,13524,412068,93358,312
2/14/2021,Italy,2732537,11061,413438,93580,222
2/15/2021,Italy,2739870,7333,408741,93839,259
2/16/2021,Italy,2750248,10378,404339,94175,336
2/17/2021,Italy,2762315,12067,399518,94544,369
2/18/2021,Italy,2776068,13753,395152,94892,348
2/19/2021,Italy,2791530,15462,393090,95241,349
2/20/2021,Italy,2806459,14929,395279,95493,252
2/21/2021,Italy,2819898,13439,399539,95726,233
2/22/2021,Italy,2829513,9615,398544,96001,275
2/23/2021,Italy,2842805,13292,398582,96357,356
2/24/2021,Italy,2859214,16409,400073,96676,319
2/25/2021,Italy,2879089,19875,406787,96984,308
2/26/2021,Italy,2899574,20485,415304,97238,254
2/27/2021,Italy,2918475,18901,422604,97519,281
2/28/2021,Italy,2935922,17447,433011,97712,193
3/1/2021,Italy,2949016,13094,434964,97959,247
3/2/2021,Italy,2966055,17039,441602,98303,344
3/3/2021,Italy,2986919,20864,448050,98651,348
3/4/2021,Italy,3009758,22839,457062,98990,339
3/5/2021,Italy,3033786,24028,467110,99288,298
3/6/2021,Italy,3057386,23600,476419,99595,307
3/7/2021,Italy,3078131,20745,483489,99803,208
3/8/2021,Italy,3092009,13878,483154,100123,320
3/9/2021,Italy,3111624,19615,489392,100501,378
3/10/2021,Italy,3134009,22385,497692,100834,333
3/11/2021,Italy,3159648,25639,507957,101208,374
3/12/2021,Italy,3186441,26793,519926,101589,381
3/13/2021,Italy,3212492,26051,530689,101907,318
3/14/2021,Italy,3233792,21300,541889,102172,265
3/15/2021,Italy,3249039,15247,540974,102527,355
3/16/2021,Italy,3269416,20377,546731,103031,504
3/17/2021,Italy,3292441,23025,549608,103463,432
3/18/2021,Italy,3317348,24907,558116,103886,423
3/19/2021,Italy,3343164,25816,567254,104272,386
3/20/2021,Italy,3366882,23718,575972,104674,402
3/21/2021,Italy,3387031,20149,582294,104975,301
3/22/2021,Italy,3400851,13820,563006,105363,388
3/23/2021,Italy,3419595,18744,560596,105916,553
3/24/2021,Italy,3440834,21239,561241,106378,462
3/25/2021,Italy,3464632,23798,562904,106840,462
3/26/2021,Italy,3488614,23982,566663,107299,459
3/27/2021,Italy,3512446,23832,571827,107680,381
3/28/2021,Italy,3532041,19595,573174,107978,298
3/29/2021,Italy,3544995,12954,565984,108397,419
3/30/2021,Italy,3560995,16000,562766,108928,531
3/31/2021,Italy,3583434,22439,560993,109396,468
4/1/2021,Italy,3607068,23634,563412,109899,503
4/2/2021,Italy,3628986,21918,565227,110382,483
4/3/2021,Italy,3650239,21253,564792,110759,377
4/4/2021,Italy,3668264,18025,568980,111085,326
4/5/2021,Italy,3678940,10676,570037,111381,296
4/6/2021,Italy,3686685,7745,555626,111804,423
4/7/2021,Italy,3700381,13696,547766,112433,629
4/8/2021,Italy,3717588,17207,544255,112922,489
4/9/2021,Italy,3736510,18922,536283,113641,719
4/10/2021,Italy,3754068,17558,533014,113985,344
4/11/2021,Italy,3769805,15737,532933,114317,332
4/12/2021,Italy,3779586,9781,524344,114677,360
4/13/2021,Italy,3793025,13439,519147,115153,476
4/14/2021,Italy,3809182,16157,514583,115623,470
4/15/2021,Italy,3826136,16954,509936,116004,381
4/16/2021,Italy,3842073,15937,506664,116434,430
4/17/2021,Italy,3857437,15364,505234,116744,310
4/18/2021,Italy,3870130,12693,504541,116996,252
4/19/2021,Italy,3878989,8859,493414,117313,317
4/20/2021,Italy,3891055,12066,482635,117705,392
4/21/2021,Italy,3904713,13658,475376,118070,365
4/22/2021,Italy,3920942,16229,472119,118431,361
4/23/2021,Italy,3935700,14758,465464,118775,344
4/24/2021,Italy,3949516,13816,461369,119099,324
4/25/2021,Italy,3962670,13154,461129,119317,218
4/26/2021,Italy,3971108,8438,452725,119620,303
4/27/2021,Italy,3981509,10401,448064,119994,374
4/28/2021,Italy,3994888,13379,442682,120339,345
4/29/2021,Italy,4009207,14319,438624,120628,289
4/30/2021,Italy,4022652,13445,436084,120892,264
5/1/2021,Italy,4035614,12962,430454,121118,226
5/2/2021,Italy,4044760,9146,430819,121262,144
5/3/2021,Italy,4050705,5945,423470,121518,256
5/4/2021,Italy,4059815,9110,413798,121823,305
5/5/2021,Italy,4070391,10576,407035,122090,267
5/6/2021,Italy,4082193,11802,402712,122348,258
5/7/2021,Italy,4092745,10552,397477,122555,207
5/8/2021,Italy,4102918,10173,390032,122779,224
5/9/2021,Italy,4111207,8289,383766,122918,139
5/10/2021,Italy,4116284,5077,373582,123116,198
5/11/2021,Italy,4123226,6942,363770,123367,251
5/12/2021,Italy,4131075,7849,352334,123629,262
5/13/2021,Italy,4139155,8080,345918,123830,201
5/14/2021,Italy,4146715,7560,339514,124012,182
5/15/2021,Italy,4153369,6654,332740,124148,136
5/16/2021,Italy,4159121,5752,328796,124241,93
5/17/2021,Italy,4162573,3452,322803,124381,140
5/18/2021,Italy,4167019,4446,315217,124582,201
5/19/2021,Italy,4172520,5501,306640,124731,149
5/20/2021,Italy,4178258,5738,299398,124895,164
5/21/2021,Italy,4183473,5215,291785,125028,133
5/22/2021,Italy,4188188,4715,283742,125153,125
5/23/2021,Italy,4192182,3994,281091,125225,72
5/24/2021,Italy,4194668,2486,276435,125335,110
5/25/2021,Italy,4197890,3222,268143,125501,166
5/26/2021,Italy,4201823,3933,260025,125622,121
5/27/2021,Italy,4205969,4146,253192,125793,171
5/28/2021,Italy,4209704,3735,246267,125919,126
5/29/2021,Italy,4213054,3350,241965,126002,83
5/30/2021,Italy,4216001,2947,238294,126046,44
5/31/2021,Italy,4217821,1820,233674,126128,82
7/1/2020,France,155519,861,9534,29836,18
7/2/2020,France,156137,618,9471,29850,14
7/3/2020,France,156683,546,9523,29868,18
7/4/2020,France,157209,526,9667,29875,7
7/5/2020,France,157809,600,10124,29882,7
7/6/2020,France,157974,165,9966,29895,13
7/7/2020,France,158420,446,9982,29908,13
7/8/2020,France,159042,622,10166,29940,32
7/9/2020,France,159625,583,9988,29954,14
7/10/2020,France,160242,617,10003,29979,25
7/11/2020,France,160870,628,10364,29983,4
7/12/2020,France,161497,627,10641,29986,3
7/13/2020,France,161767,270,10426,30004,18
7/14/2020,France,162247,480,10830,30075,71
7/15/2020,France,162637,390,11220,30095,20
7/16/2020,France,163138,501,10231,30113,18
7/17/2020,France,163923,785,10526,30127,14
7/18/2020,France,164735,812,10848,30136,9
7/19/2020,France,165547,812,11397,30144,8
7/20/2020,France,165875,328,11217,30152,8
7/21/2020,France,166423,548,10904,30165,13
7/22/2020,France,167360,937,11223,30172,7
7/23/2020,France,168357,997,11674,30182,10
7/24/2020,France,169417,1060,12208,30192,10
7/25/2020,France,170373,956,12564,30196,4
7/26/2020,France,171328,955,13354,30200,4
7/27/2020,France,171810,482,13390,30209,9
7/28/2020,France,172490,680,13448,30223,14
7/29/2020,France,173796,1306,14171,30238,15
7/30/2020,France,175088,1292,14846,30254,16
7/31/2020,France,176351,1263,15481,30265,11
8/1/2020,France,176351,0,14854,30268,3
8/2/2020,France,178997,2646,17230,30272,4
8/3/2020,France,179519,522,17272,30294,22
8/4/2020,France,180494,975,17857,30296,2
8/5/2020,France,182085,1591,18947,30305,9
8/6/2020,France,183590,1505,19667,30312,7
8/7/2020,France,185737,2147,21002,30324,12
8/8/2020,France,187647,1910,22100,30325,1
8/9/2020,France,189556,1909,23681,30326,1
8/10/2020,France,190293,737,23870,30340,14
8/11/2020,France,191604,1311,24244,30354,14
8/12/2020,France,193973,2369,25616,30371,17
8/13/2020,France,196478,2505,27061,30388,17
8/14/2020,France,199149,2671,28776,30405,17
8/15/2020,France,202255,3106,30927,30409,4
8/16/2020,France,205084,2829,33274,30410,1
8/17/2020,France,205547,463,33057,30434,24
8/18/2020,France,207647,2100,33851,30451,17
8/19/2020,France,211191,3544,36103,30468,17
8/20/2020,France,215668,4477,39317,30480,12
8/21/2020,France,219972,4304,43621,30503,23
8/22/2020,France,223352,3380,44355,30512,9
8/23/2020,France,227948,4596,48429,30513,1
8/24/2020,France,229783,1835,49289,30528,15
8/25/2020,France,232884,3101,50799,30544,16
8/26/2020,France,237979,5095,54389,30544,0
8/27/2020,France,243714,5735,57977,30576,32
8/28/2020,France,250639,6925,62992,30596,20
8/29/2020,France,255756,5117,66200,30602,6
8/30/2020,France,260836,5080,70543,30606,4
8/31/2020,France,263728,2892,72124,30635,29
9/1/2020,France,268403,4675,74430,30661,26
9/2/2020,France,274988,6585,78510,30686,25
9/3/2020,France,281704,6716,82555,30686,0
9/4/2020,France,290127,8423,87872,30686,0
9/5/2020,France,298151,8024,93067,30698,12
9/6/2020,France,304787,6636,99240,30701,3
9/7/2020,France,308731,3944,101084,30726,25
9/8/2020,France,314872,6141,103681,30764,38
9/9/2020,France,322921,8049,107253,30794,30
9/10/2020,France,332158,9237,112186,30813,19
9/11/2020,France,340985,8827,117633,30893,80
9/12/2020,France,350896,9911,122948,30910,17
9/13/2020,France,357637,6741,127854,30916,6
9/14/2020,France,363416,5779,130532,30950,34
9/15/2020,France,370785,7369,132806,30999,49
9/16/2020,France,379967,9182,136253,31045,46
9/17/2020,France,389908,9941,139269,31095,50
9/18/2020,France,402310,12402,146554,31248,153
9/19/2020,France,414977,12667,154141,31274,26
9/20/2020,France,424895,9918,161167,31285,11
9/21/2020,France,429867,4972,161464,31338,53
9/22/2020,France,439259,9392,164271,31416,78
9/23/2020,France,451526,12267,169822,31459,43
9/24/2020,France,466631,15105,176504,31511,52
9/25/2020,France,481456,14825,183305,31661,150
9/26/2020,France,494981,13525,190194,31700,39
9/27/2020,France,505419,10438,196688,31727,27
9/28/2020,France,509238,3819,194366,31808,81
9/29/2020,France,516793,7555,193872,31893,85
9/30/2020,France,528847,12054,196689,31956,63
10/1/2020,France,541957,13110,200972,32019,63
10/2/2020,France,553357,11400,202461,32149,130
10/3/2020,France,569284,15927,211647,32198,49
10/4/2020,France,581076,11792,217660,32230,32
10/5/2020,France,585847,4771,215062,32299,69
10/6/2020,France,595690,9843,215723,32365,66
10/7/2020,France,613282,17592,223374,32445,80
10/8/2020,France,630295,17013,227985,32521,76
10/9/2020,France,649382,19087,234405,32630,109
10/10/2020,France,674622,25240,249727,32684,54
10/11/2020,France,689732,15110,259865,32730,46
10/12/2020,France,697713,7981,258454,32825,95
10/13/2020,France,709906,12193,258380,32933,108
10/14/2020,France,731106,21200,264475,33037,104
10/15/2020,France,759842,28736,278386,33125,88
10/16/2020,France,783384,23542,288403,33303,178
10/17/2020,France,813815,30431,308396,33392,89
10/18/2020,France,841815,28000,332577,33477,85
10/19/2020,France,854243,12428,337450,33623,146
10/20/2020,France,873451,19208,344604,33885,262
10/21/2020,France,898485,25034,356528,34048,163
10/22/2020,France,937545,39060,384188,34210,162
10/23/2020,France,976990,39445,407706,34508,298
10/24/2020,France,1019616,42626,438540,34645,137
10/25/2020,France,1068424,48808,482577,34761,116
10/26/2020,France,1093547,25123,497857,35018,257
10/27/2020,France,1124907,31360,511625,35541,523
10/28/2020,France,1159101,34194,528806,35785,244
10/29/2020,France,1203806,44705,554424,36020,235
10/30/2020,France,1249991,46185,575369,36565,545
10/31/2020,France,1283438,33447,593706,36788,223
11/1/2020,France,1328696,45258,630983,37019,231
11/2/2020,France,1379800,51104,669894,37486,467
11/3/2020,France,1415712,35912,684606,38392,906
11/4/2020,France,1455592,39880,695750,38829,437
11/5/2020,France,1511884,56292,728500,39244,415
11/6/2020,France,1570465,58581,756650,40124,880
11/7/2020,France,1653789,83324,811974,40480,356
11/8/2020,France,1691848,38059,837605,40802,322
11/9/2020,France,1712580,20732,839129,41350,548
11/10/2020,France,1735212,22632,836727,42207,857
11/11/2020,France,1770700,35488,833155,42535,328
11/12/2020,France,1803648,32948,826658,42960,425
11/13/2020,France,1827795,24147,808179,43892,932
11/14/2020,France,1859732,31937,791308,44444,552
11/15/2020,France,1887102,27370,793555,44944,500
11/16/2020,France,1897747,10645,772840,45648,704
11/17/2020,France,1911377,13630,752276,46273,625
11/18/2020,France,1938013,26636,734207,46950,677
11/19/2020,France,1957861,19848,707870,47631,681
11/20/2020,France,1979334,21473,695896,48265,634
11/21/2020,France,1996114,16780,667418,48655,390
11/22/2020,France,2008461,12347,628661,49007,352
11/23/2020,France,2012639,4178,596927,49645,638
11/24/2020,France,2021230,8591,565638,50237,592
11/25/2020,France,2036510,15280,524626,50806,569
11/26/2020,France,2049238,12728,478773,51333,527
11/27/2020,France,2060930,11692,407141,51914,581
11/28/2020,France,2072736,11806,380888,52230,316
11/29/2020,France,2081918,9182,369338,52531,301
11/30/2020,France,2085676,3758,350464,53040,509
12/1/2020,France,2093261,7585,322561,53506,466
12/2/2020,France,2106459,13198,302811,53931,425
12/3/2020,France,2118373,11914,290578,54370,439
12/4/2020,France,2128903,10530,269171,54767,397
12/5/2020,France,2141030,12127,253928,55094,327
12/6/2020,France,2151374,10344,253627,55381,287
12/7/2020,France,2154575,3201,243198,55861,480
12/8/2020,France,2167444,12869,229431,56352,491
12/9/2020,France,2181141,13697,223280,56755,403
12/10/2020,France,2194045,12904,214711,57155,400
12/11/2020,France,2206626,12581,210512,57567,412
12/12/2020,France,2219714,13088,211253,57881,314
12/13/2020,France,2230537,10823,217898,58152,271
12/14/2020,France,2233411,2874,212181,58644,492
12/15/2020,France,2244233,10822,207723,59072,428
12/16/2020,France,2260764,16531,211526,59479,407
12/17/2020,France,2277894,17130,216964,59855,376
12/18/2020,France,2292603,14709,219867,60229,374
12/19/2020,France,2309087,16484,227169,60523,294
12/20/2020,France,2321098,12011,235422,60759,236
12/21/2020,France,2326538,5440,233277,61215,456
12/22/2020,France,2337607,11069,231148,61702,487
12/23/2020,France,2351617,14010,233244,62061,359
12/24/2020,France,2371919,20302,243016,62434,373
12/25/2020,France,2390934,19015,249904,62676,242
12/26/2020,France,2393837,2903,242463,62906,230
12/27/2020,France,2402116,8279,247541,63163,257
12/28/2020,France,2404894,2778,237450,63610,447
12/29/2020,France,2415588,10694,234447,64078,468
12/30/2020,France,2440416,24828,246371,64455,377
12/31/2020,France,2459116,18700,252490,64780,325
1/1/2021,France,2477273,18157,257559,64987,207
1/2/2021,France,2480526,3253,249989,65218,231
1/3/2021,France,2492246,11720,258835,65409,191
1/4/2021,France,2496020,3774,251787,65862,453
1/5/2021,France,2515248,19228,254484,66282,420
1/6/2021,France,2539065,23817,261171,66669,387
1/7/2021,France,2559432,20367,266829,67050,381
1/8/2021,France,2578026,18594,268939,67431,381
1/9/2021,France,2596961,18935,275863,67695,264
1/10/2021,France,2611924,14963,285386,67943,248
1/11/2021,France,2615286,3362,277679,68350,407
1/12/2021,France,2633822,18536,282205,68802,452
1/13/2021,France,2656206,22384,284287,69149,347
1/14/2021,France,2676127,19921,285193,69550,401
1/15/2021,France,2696089,19962,302252,69949,399
1/16/2021,France,2716177,20088,314061,70213,264
1/17/2021,France,2731795,15618,326901,70426,213
1/18/2021,France,2735301,3506,319713,70901,475
1/19/2021,France,2757456,22155,317040,71342,441
1/20/2021,France,2782591,25135,323475,71762,420
1/21/2021,France,2804033,21442,326760,72218,456
1/22/2021,France,2825891,21858,345365,72647,429
1/23/2021,France,2848342,22451,356096,72942,295
1/24/2021,France,2865643,17301,369623,73179,237
1/25/2021,France,2869622,3979,354374,73689,510
1/26/2021,France,2890348,20726,351283,74106,417
1/27/2021,France,2915607,25259,356175,74611,505
1/28/2021,France,2937914,22307,359888,75110,499
1/29/2021,France,2959365,21451,362404,75620,510
1/30/2021,France,2982255,22890,370331,75942,322
1/31/2021,France,3000306,18051,385020,76217,275
2/1/2021,France,3004385,4079,370563,76753,536
2/2/2021,France,3026285,21900,370079,77238,485
2/3/2021,France,3051024,24739,374897,77714,476
2/4/2021,France,3073029,22005,376940,78190,476
2/5/2021,France,3093805,20776,377628,78603,413
2/6/2021,France,3113124,19319,381329,78866,263
2/7/2021,France,3131625,18501,396324,79109,243
2/8/2021,France,3135676,4051,378220,79639,530
2/9/2021,France,3153384,17708,370793,80147,508
2/10/2021,France,3177208,23824,373175,80551,404
2/11/2021,France,3196974,19766,371083,81019,468
2/12/2021,France,3216401,19427,368059,81448,429
2/13/2021,France,3236325,19924,370682,81705,257
2/14/2021,France,3251852,15527,382230,81931,226
2/15/2021,France,3255959,4107,365611,82402,471
2/16/2021,France,3274343,18384,358736,82812,410
2/17/2021,France,3297821,23478,359907,83203,391
