date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
2/3/2021,Argentina,1952744,9196,158997,48539,113
2/4/2021,Argentina,1961635,8891,158230,48700,161
2/5/2021,Argentina,1970009,8374,157262,48985,285
2/6/2021,Argentina,1976689,6680,155520,49110,125
2/7/2021,Argentina,1980347,3658,152211,49171,61
2/8/2021,Argentina,1985501,5154,149925,49398,227
2/9/2021,Argentina,1993295,7794,151408,49566,168
2/10/2021,Argentina,2001034,7739,153240,49674,108
2/11/2021,Argentina,2008345,7311,152211,49874,200
2/12/2021,Argentina,2015496,7151,151307,50029,155
2/13/2021,Argentina,2021553,6057,150400,50188,159
2/14/2021,Argentina,2025798,4245,148444,50236,48
2/15/2021,Argentina,2029057,3259,145288,50327,91
2/16/2021,Argentina,2033060,4003,144337,50432,105
2/17/2021,Argentina,2039124,6064,145630,50616,184
2/18/2021,Argentina,2046795,7671,146487,50857,241
2/19/2021,Argentina,2054681,7886,148036,51000,143
2/20/2021,Argentina,2060625,5944,148070,51122,122
2/21/2021,Argentina,2064334,3709,146635,51198,76
2/22/2021,Argentina,2069751,5417,146179,51359,161
2/23/2021,Argentina,2077228,7477,147820,51510,151
2/24/2021,Argentina,2085411,8183,151193,51650,140
2/25/2021,Argentina,2093645,8234,155118,51795,145
2/26/2021,Argentina,2098728,5083,154007,51887,92
2/27/2021,Argentina,2104197,5469,153164,51946,59
2/28/2021,Argentina,2107365,3168,150379,51965,19
3/1/2021,Argentina,2112023,4658,148608,52077,112
3/2/2021,Argentina,2118676,6653,149548,52192,115
3/3/2021,Argentina,2126531,7855,152489,52453,261
3/4/2021,Argentina,2133963,7432,152942,52644,191
3/5/2021,Argentina,2141854,7891,154225,52784,140
3/6/2021,Argentina,2146714,4860,153527,52870,86
3/7/2021,Argentina,2149636,2922,150940,52880,10
3/8/2021,Argentina,2154694,5058,150033,53121,241
3/9/2021,Argentina,2162001,7307,152158,53252,131
3/10/2021,Argentina,2169694,7693,154695,53359,107
3/11/2021,Argentina,2177898,8204,155943,53493,134
3/12/2021,Argentina,2185747,7849,157303,53578,85
3/13/2021,Argentina,2192025,6278,157222,53646,68
3/14/2021,Argentina,2195722,3697,155149,53670,24
3/15/2021,Argentina,2201886,6164,154835,53836,166
3/16/2021,Argentina,2210121,8235,157491,54036,200
3/17/2021,Argentina,2218425,8304,161073,54231,195
3/18/2021,Argentina,2226753,8328,162490,54386,155
3/19/2021,Argentina,2234913,8160,163708,54476,90
3/20/2021,Argentina,2241739,6826,163558,54517,41
3/21/2021,Argentina,2245771,4032,161073,54545,28
3/22/2021,Argentina,2252172,6401,159815,54671,126
3/23/2021,Argentina,2261577,9405,162797,54823,152
3/24/2021,Argentina,2269877,8300,165896,54946,123
3/25/2021,Argentina,2278115,8238,166551,55092,146
3/26/2021,Argentina,2291051,12936,171337,55235,143
3/27/2021,Argentina,2301389,10338,173793,55368,133
3/28/2021,Argentina,2308597,7208,173633,55449,81
3/29/2021,Argentina,2322611,14014,178744,55611,162
3/30/2021,Argentina,2332765,10154,181176,55736,125
3/31/2021,Argentina,2348821,16056,190347,55858,122
4/1/2021,Argentina,2363251,14430,195044,55941,83
4/2/2021,Argentina,2373153,9902,195176,56023,82
4/3/2021,Argentina,2383537,10384,196791,56106,83
4/4/2021,Argentina,2393492,9955,196813,56199,93
4/5/2021,Argentina,2407159,13667,197179,56471,272
4/6/2021,Argentina,2428029,20870,207350,56634,163
4/7/2021,Argentina,2450068,22039,218611,56832,198
4/8/2021,Argentina,2473751,23683,227646,57122,290
4/9/2021,Argentina,2497881,24130,236605,57350,228
4/10/2021,Argentina,2517300,19419,241870,57647,297
4/11/2021,Argentina,2532562,15262,241643,57779,132
4/12/2021,Argentina,2551999,19437,246918,57957,178
4/13/2021,Argentina,2579000,27001,257951,58174,217
4/14/2021,Argentina,2604157,25157,267129,58542,368
4/15/2021,Argentina,2629156,24999,269999,58925,383
4/16/2021,Argentina,2658628,29472,275437,59084,159
4/17/2021,Argentina,2677747,19119,274775,59164,80
4/18/2021,Argentina,2694014,16267,270615,59228,64
4/19/2021,Argentina,2714475,20461,268616,59476,248
4/20/2021,Argentina,2743620,29145,275975,59792,316
4/21/2021,Argentina,2769552,25932,284794,60083,291
4/22/2021,Argentina,2796768,27216,286355,60620,537
4/23/2021,Argentina,2824652,27884,288962,61176,556
4/24/2021,Argentina,2845872,21220,288121,61474,298
4/25/2021,Argentina,2860884,15012,281073,61644,170
4/26/2021,Argentina,2879677,18793,275586,62087,443
4/27/2021,Argentina,2905172,25495,279350,62599,512
4/28/2021,Argentina,2928890,23718,283779,62947,348
4/29/2021,Argentina,2954943,26053,283358,63508,561
4/30/2021,Argentina,2977363,22420,279192,63865,357
5/1/2021,Argentina,2993865,16502,274410,64096,231
5/2/2021,Argentina,3005259,11394,264810,64252,156
5/3/2021,Argentina,3021179,15920,258315,64792,540
5/4/2021,Argentina,3047417,26238,264757,65202,410
5/5/2021,Argentina,3071496,24079,271166,65865,663
5/6/2021,Argentina,3095582,24086,272089,66263,398
5/7/2021,Argentina,3118134,22552,273360,66872,609
5/8/2021,Argentina,3136158,18024,270788,67042,170
5/9/2021,Argentina,3147740,11582,263250,67325,283
5/10/2021,Argentina,3165121,17381,260242,67821,496
5/11/2021,Argentina,3191097,25976,268422,68311,490
5/12/2021,Argentina,3215572,24475,277424,68807,496
5/13/2021,Argentina,3242103,26531,281414,69254,447
5/14/2021,Argentina,3269466,27363,286469,69853,599
5/15/2021,Argentina,3290935,21469,286736,70253,400
5/16/2021,Argentina,3307285,16350,284164,70522,269
5/17/2021,Argentina,3335965,28680,291671,71027,505
5/18/2021,Argentina,3371508,35543,307412,71771,744
5/19/2021,Argentina,3411160,39652,329745,72265,494
5/20/2021,Argentina,3447044,35884,339211,72699,434
5/21/2021,Argentina,3482512,35468,348976,73391,692
5/22/2021,Argentina,3514683,32171,357697,73688,297
5/23/2021,Argentina,3539484,24801,358472,74063,375
5/24/2021,Argentina,3562135,22651,354472,74480,417
5/25/2021,Argentina,3586736,24601,354020,75056,576
5/26/2021,Argentina,3622135,35399,365259,75588,532
5/27/2021,Argentina,3663215,41080,367606,76135,547
5/28/2021,Argentina,3702422,39207,372886,76693,558
5/29/2021,Argentina,3732263,29841,366688,77108,415
5/30/2021,Argentina,3753609,21346,357085,77456,348
5/31/2021,Argentina,3781784,28175,353089,78093,637
7/1/2020,Chile,282098,2651,30145,6510,74
7/2/2020,Chile,284597,2499,28651,6699,189
7/3/2020,Chile,288146,3549,27956,6847,148
7/4/2020,Chile,291905,3759,27453,7007,160
7/5/2020,Chile,295591,3686,27421,7138,131
7/6/2020,Chile,298617,3026,27022,7224,86
7/7/2020,Chile,301080,2463,25554,7281,57
7/8/2020,Chile,303144,2064,24003,7438,157
7/9/2020,Chile,306278,3134,23795,7561,123
7/10/2020,Chile,309337,3059,23611,7673,112
7/11/2020,Chile,312093,2756,23193,7786,113
7/12/2020,Chile,315106,3013,23307,7897,111
7/13/2020,Chile,317723,2617,23219,7948,51
7/14/2020,Chile,319559,1836,22340,7999,51
7/15/2020,Chile,321271,1712,21055,8131,132
7/16/2020,Chile,323765,2494,20215,8249,118
7/17/2020,Chile,326607,2842,21446,8347,98
7/18/2020,Chile,328915,2308,21021,8445,98
7/19/2020,Chile,330999,2084,20702,8503,58
7/20/2020,Chile,333098,2099,20473,8633,130
7/21/2020,Chile,334752,1654,19259,8677,44
7/22/2020,Chile,336471,1719,18508,8722,45
7/23/2020,Chile,338829,2358,18560,8838,116
7/24/2020,Chile,341375,2546,18765,8914,76
7/25/2020,Chile,343664,2289,18475,9020,106
7/26/2020,Chile,345862,2198,18655,9112,92
7/27/2020,Chile,347995,2133,18854,9187,75
7/28/2020,Chile,349872,1877,18300,9240,53
7/29/2020,Chile,351647,1775,17812,9278,38
7/30/2020,Chile,353608,1961,17603,9377,99
7/31/2020,Chile,355739,2131,17955,9457,80
8/1/2020,Chile,357730,1991,17690,9533,76
8/2/2020,Chile,359803,2073,17784,9608,75
8/3/2020,Chile,361565,1762,17882,9707,99
8/4/2020,Chile,363034,1469,16959,9745,38
8/5/2020,Chile,364795,1761,16712,9792,47
8/6/2020,Chile,366743,1948,16686,9889,97
8/7/2020,Chile,368897,2154,16771,9958,69
8/8/2020,Chile,371095,2198,16951,10011,53
8/9/2020,Chile,373128,2033,17225,10077,66
8/10/2020,Chile,375116,1988,17635,10139,62
8/11/2020,Chile,376688,1572,16969,10178,39
8/12/2020,Chile,378240,1552,16616,10205,27
8/13/2020,Chile,380106,1866,16676,10299,94
8/14/2020,Chile,382183,2077,16806,10340,41
8/15/2020,Chile,383974,1791,16628,10395,55
8/16/2020,Chile,386018,2044,16738,10452,57
8/17/2020,Chile,387574,1556,16676,10513,61
8/18/2020,Chile,388927,1353,15941,10546,33
8/19/2020,Chile,390109,1182,15246,10578,32
8/20/2020,Chile,391921,1812,15187,10671,93
8/21/2020,Chile,393841,1920,15221,10723,52
8/22/2020,Chile,395780,1939,15258,10792,69
8/23/2020,Chile,397737,1957,15706,10852,60
8/24/2020,Chile,399640,1903,16260,10916,64
8/25/2020,Chile,401057,1417,15636,10958,42
8/26/2020,Chile,402437,1380,15179,10990,32
8/27/2020,Chile,404174,1737,15180,11072,82
8/28/2020,Chile,406044,1870,15460,11132,60
8/29/2020,Chile,408081,2037,15717,11181,49
8/30/2020,Chile,410046,1965,16218,11244,63
8/31/2020,Chile,411798,1752,16630,11289,45
9/1/2020,Chile,413217,1419,16106,11321,32
9/2/2020,Chile,414811,1594,15784,11344,23
9/3/2020,Chile,416573,1762,15742,11422,78
9/4/2020,Chile,418537,1964,15795,11494,72
9/5/2020,Chile,420506,1969,15988,11551,57
9/6/2020,Chile,422582,2076,16591,11592,41
9/7/2020,Chile,424346,1764,16977,11652,60
9/8/2020,Chile,425613,1267,16201,11682,30
9/9/2020,Chile,427099,1486,15842,11702,20
9/10/2020,Chile,428747,1648,15610,11781,79
9/11/2020,Chile,430607,1860,15693,11850,69
9/12/2020,Chile,432738,2131,15924,11895,45
9/13/2020,Chile,434820,2082,16545,11949,54
9/14/2020,Chile,436519,1699,16781,12013,64
9/15/2020,Chile,438055,1536,16071,12040,27
9/16/2020,Chile,439359,1304,15448,12058,18
9/17/2020,Chile,441222,1863,15152,12142,84
9/18/2020,Chile,442899,1677,14719,12199,57
9/19/2020,Chile,444746,1847,14391,12254,55
9/20/2020,Chile,446346,1600,14314,12286,32
9/21/2020,Chile,447540,1194,14131,12298,12
9/22/2020,Chile,448595,1055,13098,12321,23
9/23/2020,Chile,449975,1380,12465,12345,24
9/24/2020,Chile,451718,1743,12373,12469,124
9/25/2020,Chile,453942,2224,12835,12527,58
9/26/2020,Chile,456053,2111,13203,12591,64
9/27/2020,Chile,457975,1922,13630,12641,50
9/28/2020,Chile,459745,1770,14031,12698,57
9/29/2020,Chile,461374,1629,13855,12725,27
9/30/2020,Chile,463065,1691,13735,12741,16
10/1/2020,Chile,464824,1759,13854,12822,81
10/2/2020,Chile,466664,1840,14190,12867,45
10/3/2020,Chile,468545,1881,14745,12919,52
10/4/2020,Chile,470253,1708,15204,12979,60
10/5/2020,Chile,471820,1567,15330,13037,58
10/6/2020,Chile,473380,1560,14892,13070,33
10/7/2020,Chile,474514,1134,14371,13090,20
10/8/2020,Chile,476090,1576,14213,13167,77
10/9/2020,Chile,477843,1753,14326,13220,53
10/10/2020,Chile,479669,1826,14343,13272,52
10/11/2020,Chile,481445,1776,14775,13318,46
10/12/2020,Chile,482962,1517,15099,13379,61
10/13/2020,Chile,484354,1392,14459,13396,17
10/14/2020,Chile,485446,1092,13958,13415,19
10/15/2020,Chile,486570,1124,13600,13434,19
10/16/2020,Chile,488264,1694,13638,13529,95
10/17/2020,Chile,490077,1813,13777,13588,59
10/18/2020,Chile,491834,1757,14256,13635,47
10/19/2020,Chile,493379,1545,14682,13676,41
10/20/2020,Chile,494478,1099,14133,13702,26
10/21/2020,Chile,495637,1159,13649,13719,17
10/22/2020,Chile,497131,1494,13574,13792,73
10/23/2020,Chile,498911,1780,13724,13844,52
10/24/2020,Chile,500523,1612,10055,13892,48
10/25/2020,Chile,502063,1540,9867,13944,52
10/26/2020,Chile,503598,1535,9718,14003,59
10/27/2020,Chile,504525,927,9120,14026,23
10/28/2020,Chile,505530,1005,8592,14032,6
10/29/2020,Chile,507050,1520,9010,14118,86
10/30/2020,Chile,508571,1521,9261,14158,40
10/31/2020,Chile,510256,1685,9407,14207,49
11/1/2020,Chile,511864,1608,9451,14247,40
11/2/2020,Chile,513188,1324,9361,14302,55
11/3/2020,Chile,514202,1014,9063,14319,17
11/4/2020,Chile,515042,840,8553,14340,21
11/5/2020,Chile,516582,1540,8928,14404,64
11/6/2020,Chile,518409,1827,9656,14450,46
11/7/2020,Chile,519977,1568,9626,14499,49
11/8/2020,Chile,521558,1581,9604,14543,44
11/9/2020,Chile,522879,1321,9387,14588,45
11/10/2020,Chile,523907,1028,9154,14611,23
11/11/2020,Chile,524804,897,8745,14633,22
11/12/2020,Chile,526438,1634,9264,14699,66
11/13/2020,Chile,528030,1592,9752,14738,39
11/14/2020,Chile,529676,1646,9656,14777,39
11/15/2020,Chile,531273,1597,9754,14819,42
11/16/2020,Chile,532604,1331,9674,14863,44
11/17/2020,Chile,533610,1006,9326,14883,20
11/18/2020,Chile,534558,948,8895,14897,14
11/19/2020,Chile,536012,1454,9183,14955,58
11/20/2020,Chile,537585,1573,9655,15003,48
11/21/2020,Chile,539143,1558,9529,15030,27
11/22/2020,Chile,540640,1497,9450,15069,39
11/23/2020,Chile,542080,1440,9450,15106,37
11/24/2020,Chile,543087,1007,9122,15131,25
11/25/2020,Chile,544092,1005,8774,15138,7
11/26/2020,Chile,545662,1570,9180,15235,97
11/27/2020,Chile,547223,1561,9686,15278,43
11/28/2020,Chile,548941,1718,9827,15322,44
11/29/2020,Chile,550430,1489,9862,15356,34
11/30/2020,Chile,551743,1313,9729,15410,54
12/1/2020,Chile,552864,1121,9400,15430,20
12/2/2020,Chile,553898,1034,8959,15438,8
12/3/2020,Chile,555406,1508,9417,15519,81
12/4/2020,Chile,557135,1729,10034,15558,39
12/5/2020,Chile,558668,1533,11533,15592,34
12/6/2020,Chile,560382,1714,9965,15628,36
12/7/2020,Chile,562142,1760,10212,15663,35
12/8/2020,Chile,563534,1392,10127,15680,17
12/9/2020,Chile,564778,1244,9917,15690,10
12/10/2020,Chile,566440,1662,10378,15774,84
12/11/2020,Chile,567974,1534,10847,15782,8
12/12/2020,Chile,569781,1807,10852,15846,64
12/13/2020,Chile,571919,2138,11211,15886,40
12/14/2020,Chile,573830,1911,11361,15931,45
12/15/2020,Chile,575329,1499,11190,15949,18
12/16/2020,Chile,576731,1402,10920,15959,10
12/17/2020,Chile,578732,2001,11525,16007,48
12/18/2020,Chile,581135,2403,12795,16051,44
12/19/2020,Chile,583354,2219,12920,16101,50
12/20/2020,Chile,585545,2191,13435,16154,53
12/21/2020,Chile,587488,1943,13378,16197,43
12/22/2020,Chile,589189,1701,13127,16217,20
12/23/2020,Chile,590914,1725,12892,16228,11
12/24/2020,Chile,593310,2396,13550,16303,75
12/25/2020,Chile,595831,2521,14471,16358,55
12/26/2020,Chile,598394,2563,14614,16404,46
12/27/2020,Chile,600105,1711,14084,16443,39
12/28/2020,Chile,602028,1923,13911,16443,0
12/29/2020,Chile,603986,1958,13817,16488,45
12/30/2020,Chile,605950,1964,13856,16499,11
12/31/2020,Chile,608973,3023,14983,16608,109
1/1/2021,Chile,612564,3591,16701,16660,52
1/2/2021,Chile,615902,3338,17217,16724,64
1/3/2021,Chile,618191,2289,16967,16767,43
1/4/2021,Chile,620641,2450,16974,16767,0
1/5/2021,Chile,623101,2460,17232,16788,21
1/6/2021,Chile,625483,2382,17586,16816,28
1/7/2021,Chile,629176,3693,19028,16913,97
1/8/2021,Chile,633381,4205,20608,16974,61
1/9/2021,Chile,637742,4361,21101,17037,63
1/10/2021,Chile,641923,4181,21966,17096,59
1/11/2021,Chile,645892,3969,22675,17162,66
1/12/2021,Chile,649135,3243,23149,17182,20
1/13/2021,Chile,652525,3390,23757,17204,22
1/14/2021,Chile,656712,4187,25151,17294,90
1/15/2021,Chile,661180,4468,26439,17369,75
1/16/2021,Chile,665493,4313,25737,17435,66
1/17/2021,Chile,669832,4339,25827,17477,42
1/18/2021,Chile,673750,3918,25385,17547,70
1/19/2021,Chile,677151,3401,24618,17573,26
1/20/2021,Chile,680740,3589,24055,17594,21
1/21/2021,Chile,685107,4367,25401,17702,108
1/22/2021,Chile,690066,4959,27245,17786,84
1/23/2021,Chile,694647,4581,26991,17854,68
1/24/2021,Chile,699110,4463,27076,17933,79
1/25/2021,Chile,703178,4068,26855,17999,66
1/26/2021,Chile,706500,3322,26017,18023,24
1/27/2021,Chile,709888,3388,25049,18040,17
1/28/2021,Chile,714143,4255,25633,18174,134
1/29/2021,Chile,718749,4606,26910,18257,83
1/30/2021,Chile,722900,4151,26959,18339,82
1/31/2021,Chile,727109,4209,26676,18452,113
2/1/2021,Chile,730888,3779,25977,18537,85
2/2/2021,Chile,734035,3147,24823,18559,22
2/3/2021,Chile,736645,2610,23109,18576,17
2/4/2021,Chile,740237,3592,23258,18731,155
2/5/2021,Chile,744019,3782,23896,18808,77
2/6/2021,Chile,748082,4063,23167,18895,87
2/7/2021,Chile,751886,3804,22883,18974,79
2/8/2021,Chile,755350,3464,22583,19056,82
2/9/2021,Chile,758189,2839,21797,19084,28
2/10/2021,Chile,760576,2387,20619,19105,21
2/11/2021,Chile,764307,3731,21552,19262,157
2/12/2021,Chile,768471,4164,23181,19345,83
2/13/2021,Chile,772395,3924,22748,19443,98
2/14/2021,Chile,776209,3814,22937,19541,98
2/15/2021,Chile,779541,3332,22791,19624,83
2/16/2021,Chile,782039,2498,21930,19644,20
2/17/2021,Chile,784314,2275,21349,19659,15
2/18/2021,Chile,788142,3828,22030,19798,139
2/19/2021,Chile,791939,3797,23122,19897,99
2/20/2021,Chile,795845,3906,22834,19974,77
2/21/2021,Chile,799460,3615,22654,20042,68
2/22/2021,Chile,803009,3549,22306,20126,84
2/23/2021,Chile,805317,2308,21262,20151,25
2/24/2021,Chile,807872,2555,20367,20173,22
2/25/2021,Chile,812344,4472,21844,20310,137
2/26/2021,Chile,816929,4585,23578,20400,90
2/27/2021,Chile,821418,4489,23987,20476,76
2/28/2021,Chile,825625,4207,24523,20572,96
3/1/2021,Chile,829770,4145,24897,20660,88
3/2/2021,Chile,832512,2742,24128,20684,24
3/3/2021,Chile,835552,3040,24320,20704,20
3/4/2021,Chile,840119,4567,25462,20838,134
3/5/2021,Chile,845450,5331,27731,20928,90
3/6/2021,Chile,850483,5033,27938,21008,80
3/7/2021,Chile,855785,5302,28991,21077,69
3/8/2021,Chile,860533,4748,29429,21163,86
3/9/2021,Chile,864064,3531,28794,21182,19
3/10/2021,Chile,867949,3885,28406,21206,24
3/11/2021,Chile,873512,5563,30856,21362,156
3/12/2021,Chile,879485,5973,33135,21451,89
3/13/2021,Chile,885379,5894,33107,21574,123
3/14/2021,Chile,891110,5731,33767,21674,100
3/15/2021,Chile,896231,5121,33771,21792,118
3/16/2021,Chile,900782,4551,33243,21827,35
3/17/2021,Chile,905212,4430,32197,21861,34
3/18/2021,Chile,911469,6257,34609,22033,172
3/19/2021,Chile,918053,6584,36804,22152,119
3/20/2021,Chile,925089,7036,37412,22264,112
3/21/2021,Chile,931939,6850,38322,22383,119
3/22/2021,Chile,938094,6155,38426,22479,96
3/23/2021,Chile,942958,4864,37657,22529,50
3/24/2021,Chile,947783,4825,36386,22571,42
3/25/2021,Chile,954762,6979,39096,22693,122
3/26/2021,Chile,962321,7559,41577,22769,76
3/27/2021,Chile,969913,7592,41630,22848,79
3/28/2021,Chile,977243,7330,42216,22969,121
3/29/2021,Chile,984484,7241,42968,23070,101
3/30/2021,Chile,989492,5008,41773,23107,37
3/31/2021,Chile,995538,6046,41133,23135,28
4/1/2021,Chile,1003406,7868,43357,23328,193
4/2/2021,Chile,1011485,8079,45651,23421,93
4/3/2021,Chile,1019478,7993,45065,23524,103
4/4/2021,Chile,1026785,7307,44741,23644,120
4/5/2021,Chile,1032612,5827,43294,23677,33
4/6/2021,Chile,1037780,5168,41401,23734,57
4/7/2021,Chile,1043022,5242,38981,23796,62
4/8/2021,Chile,1051270,8248,41006,23979,183
4/9/2021,Chile,1060421,9151,44637,24108,129
4/10/2021,Chile,1068554,8133,45941,24213,105
4/11/2021,Chile,1076499,7945,46293,24346,133
4/12/2021,Chile,1082920,6421,45533,24483,137
4/13/2021,Chile,1088710,5790,43267,24518,35
4/14/2021,Chile,1094267,5557,42785,24548,30
4/15/2021,Chile,1101698,7431,43743,24766,218
4/16/2021,Chile,1109311,7613,46849,24923,157
4/17/2021,Chile,1117348,8037,46486,25055,132
4/18/2021,Chile,1124718,7370,45906,25177,122
4/19/2021,Chile,1131340,6622,45237,25277,100
4/20/2021,Chile,1136435,5095,43456,25317,40
4/21/2021,Chile,1141403,4968,41223,25353,36
4/22/2021,Chile,1148320,6917,41671,25532,179
4/23/2021,Chile,1155902,7582,45430,25641,109
4/24/2021,Chile,1162811,6909,44135,25742,101
4/25/2021,Chile,1169536,6725,43762,25856,114
4/26/2021,Chile,1175614,6078,42777,25975,119
4/27/2021,Chile,1179772,4158,40289,26020,45
4/28/2021,Chile,1184271,4499,38057,26073,53
4/29/2021,Chile,1190991,6720,38983,26247,174
4/30/2021,Chile,1198245,7254,42545,26353,106
5/1/2021,Chile,1204755,6510,41482,26457,104
5/2/2021,Chile,1210920,6165,40794,26561,104
5/3/2021,Chile,1215815,4895,39361,26659,98
5/4/2021,Chile,1219064,3249,36738,26696,37
5/5/2021,Chile,1222949,3885,35278,26726,30
5/6/2021,Chile,1229248,6299,36126,26895,169
5/7/2021,Chile,1235778,6530,38337,27004,109
5/8/2021,Chile,1241976,6198,37533,27101,97
5/9/2021,Chile,1247469,5493,37096,27218,117
5/10/2021,Chile,1252808,5339,36659,27318,100
5/11/2021,Chile,1256546,3738,35263,27356,38
5/12/2021,Chile,1260448,3902,33632,27384,28
5/13/2021,Chile,1266601,6153,34905,27520,136
5/14/2021,Chile,1273516,6915,37473,27647,127
5/15/2021,Chile,1280252,6736,37701,27734,87
5/16/2021,Chile,1286548,6296,38365,27832,98
5/17/2021,Chile,1292096,5548,38316,27934,102
5/18/2021,Chile,1295862,3766,36850,27965,31
5/19/2021,Chile,1300629,4767,36051,27997,32
5/20/2021,Chile,1308311,7682,38716,28169,172
5/21/2021,Chile,1315913,7602,41635,28290,121
5/22/2021,Chile,1323413,7500,42057,28386,96
5/23/2021,Chile,1329918,6505,42320,28518,132
5/24/2021,Chile,1335261,5343,41597,28548,30
5/25/2021,Chile,1339421,4160,40067,28585,37
5/26/2021,Chile,1344618,5197,38975,28624,39
5/27/2021,Chile,1352723,8105,41353,28809,185
5/28/2021,Chile,1361381,8658,44649,28928,119
5/29/2021,Chile,1369756,8375,45063,29047,119
5/30/2021,Chile,1377507,7751,45821,29168,121
5/31/2021,Chile,1384346,6839,46006,29300,132
7/1/2020,Ecuador,54149,1696,22168,7149,77
7/2/2020,Ecuador,55275,1126,23067,7247,98
7/3/2020,Ecuador,56380,1105,23757,7342,95
7/4/2020,Ecuador,57196,816,24362,7450,108
7/5/2020,Ecuador,57589,393,24545,7469,19
7/6/2020,Ecuador,57981,392,24741,7531,62
7/7/2020,Ecuador,58785,804,25287,7612,81
7/8/2020,Ecuador,58785,0,25287,7612,0
7/9/2020,Ecuador,59692,907,26051,7654,42
7/10/2020,Ecuador,60433,741,26381,7715,61
7/11/2020,Ecuador,62469,2036,27801,7859,144
7/12/2020,Ecuador,63083,614,28233,7884,25
7/13/2020,Ecuador,63630,547,28678,7909,25
7/14/2020,Ecuador,64663,1033,29504,8014,105
7/15/2020,Ecuador,65368,705,30025,8058,44
7/16/2020,Ecuador,66331,963,30360,8135,77
7/17/2020,Ecuador,67334,1003,31168,8202,67
7/18/2020,Ecuador,68206,872,31676,8252,50
7/19/2020,Ecuador,68792,586,32086,8300,48
7/20/2020,Ecuador,69356,564,32594,8308,8
7/21/2020,Ecuador,70840,1484,33317,8383,75
7/22/2020,Ecuador,71807,967,33847,8464,81
7/23/2020,Ecuador,72635,828,34348,8497,33
7/24/2020,Ecuador,73472,837,34170,8542,45
7/25/2020,Ecuador,74389,917,35026,8603,61
7/26/2020,Ecuador,75001,612,35313,8615,12
7/27/2020,Ecuador,75435,434,35720,8642,27
7/28/2020,Ecuador,76474,1039,36333,8723,81
7/29/2020,Ecuador,77324,850,36865,8784,61
7/30/2020,Ecuador,78418,1094,37682,8837,53
7/31/2020,Ecuador,79334,916,38332,8907,70
8/1/2020,Ecuador,80149,815,38944,8960,53
8/2/2020,Ecuador,80420,271,8348,8982,22
8/3/2020,Ecuador,80901,481,8741,9009,27
8/4/2020,Ecuador,81758,857,9477,9073,64
8/5/2020,Ecuador,82597,839,10092,9134,61
8/6/2020,Ecuador,84150,1553,11464,9181,47
8/7/2020,Ecuador,85481,1331,12635,9212,31
8/8/2020,Ecuador,86971,1490,13969,9242,30
8/9/2020,Ecuador,87795,824,8598,9251,9
8/10/2020,Ecuador,88020,225,8757,9267,16
8/11/2020,Ecuador,88821,801,9526,9297,30
8/12/2020,Ecuador,90259,1438,10665,9349,52
8/13/2020,Ecuador,91405,1146,11708,9390,41
8/14/2020,Ecuador,92396,991,12473,9421,31
8/15/2020,Ecuador,93585,1189,13448,9476,55
8/16/2020,Ecuador,94379,794,7406,9484,8
8/17/2020,Ecuador,94573,194,7493,9504,20
8/18/2020,Ecuador,95679,1106,8509,9538,34
8/19/2020,Ecuador,97105,1426,9787,9602,64
8/20/2020,Ecuador,98065,960,10322,9686,84
8/21/2020,Ecuador,98969,904,11089,9761,75
8/22/2020,Ecuador,99534,565,11467,9806,45
8/23/2020,Ecuador,100166,632,5879,9858,52
8/24/2020,Ecuador,100649,483,6288,9877,19
8/25/2020,Ecuador,101338,689,6774,9949,72
8/26/2020,Ecuador,102750,1412,8056,10015,66
8/27/2020,Ecuador,103373,623,8491,10110,95
8/28/2020,Ecuador,104230,857,9199,10162,52
8/29/2020,Ecuador,104941,711,9753,10214,52
8/30/2020,Ecuador,105631,690,4902,10242,28
8/31/2020,Ecuador,105742,111,4967,10244,2
9/1/2020,Ecuador,106246,504,5400,10267,23
9/2/2020,Ecuador,107313,1067,6264,10342,75
9/3/2020,Ecuador,108152,839,6894,10387,45
9/4/2020,Ecuador,108910,758,7478,10428,41
9/5/2020,Ecuador,109720,810,8118,10504,76
9/6/2020,Ecuador,109784,64,8018,10524,20
9/7/2020,Ecuador,110092,308,8274,10576,52
9/8/2020,Ecuador,110757,665,8888,10627,51
9/9/2020,Ecuador,112166,1409,10223,10701,74
9/10/2020,Ecuador,113206,1040,11215,10749,48
9/11/2020,Ecuador,114732,1526,12654,10836,87
9/12/2020,Ecuador,116451,1719,14345,10864,28
9/13/2020,Ecuador,118594,2143,10628,10903,39
9/14/2020,Ecuador,118911,317,10926,10922,19
9/15/2020,Ecuador,119553,642,11527,10963,41
9/16/2020,Ecuador,121525,1972,13466,10996,33
9/17/2020,Ecuador,122257,732,14165,11029,33
9/18/2020,Ecuador,124129,1872,16022,11044,15
9/19/2020,Ecuador,125620,1491,17473,11084,40
9/20/2020,Ecuador,126419,799,12477,11090,6
9/21/2020,Ecuador,126711,292,12764,11095,5
9/22/2020,Ecuador,127643,932,13665,11126,31
9/23/2020,Ecuador,129892,2249,15869,11171,45
9/24/2020,Ecuador,131146,1254,17081,11213,42
9/25/2020,Ecuador,132475,1329,18387,11236,23
9/26/2020,Ecuador,133981,1506,19856,11273,37
